Description,Quantity,InvoiceNo,UnitPrice,CustomerID,Country
SMALL PINK GLASS SUNDAE DISH,945,537240,3.36,14733.0,35
SMALL PINK MAGIC CHRISTMAS TREE,645,536674,0.85,15923.0,35
SMALL POLKADOT CHOCOLATE GIFT BAG ,943,537237,1.66,15899.0,35
SMALL POP BOX FUNKY MONKEY,258,556536,1.25,17795.0,35
"SMALL POP BOX,FUNKY MONKEY",152,537057,1.25,15351.0,35
SMALL POPCORN HOLDER,20160,536390,0.72,17511.0,35
SMALL PURPLE BABUSHKA NOTEBOOK ,1690,536544,1.66,17841.0,35
SMALL RED BABUSHKA NOTEBOOK ,1953,536520,0.85,14729.0,35
SMALL RED RETROSPOT MUG IN BOX ,949,536638,3.75,16244.0,35
SMALL RED RETROSPOT WINDMILL,3075,537389,1.25,17757.0,35
SMALL REGAL  SILVER CANDLEPOT ,307,536537,2.95,15922.0,35
SMALL ROUND CUT GLASS CANDLESTICK,163,537434,10.17,17231.0,35
SMALL SILVER FLOWER CANDLE POT,290,537202,2.95,14506.0,35
SMALL SILVER TRELLIS CANDLEPOT,230,537153,2.95,16718.0,35
SMALL SINGLE FLAME CANDLE HOLDER,33,545182,0.35,14046.0,35
SMALL SKULL WINDMILL,485,539475,1.25,16686.0,35
SMALL SQUARE CUT GLASS CANDLESTICK,187,536544,10.17,16916.0,35
SMALL STRIPES CHOCOLATE GIFT BAG ,867,536520,0.85,14729.0,35
SMALL TAHITI BEACH BAG,4,548310,4.65,,35
SMALL TALL CAMPHOR WOOD TOADSTOOL,142,538379,1.65,17126.0,35
SMALL WHITE HEART OF WICKER,4737,556195,1.69,16745.0,35
SMALL WHITE RETROSPOT MUG IN BOX ,730,536544,7.62,16244.0,35
SMALL WHITE/PINK ROSE ART FLOWER,113,541655,1.25,14779.0,35
SMALL YELLOW BABUSHKA NOTEBOOK ,1011,536557,0.85,17841.0,35
SMALL ZINC HEART WALL ORGANISER,1541,550651,5.75,15436.0,35
SMALL ZINC/GLASS CANDLEHOLDER,53,551351,1.25,14298.0,35
SMALLFOLKART BAUBLE CHRISTMAS DEC,688,536544,1.66,14696.0,35
SMOKEY GREY COLOUR D.O.F. GLASS,591,537374,0.65,17259.0,35
SMOKEY GREY COLOUR GLASS,240,568709,0.29,15036.0,35
SNACK TRAY HAPPY FOREST  ,117,578921,1.95,13596.0,35
SNACK TRAY I LOVE LONDON,171,571669,1.95,17758.0,35
SNACK TRAY PAISLEY PARK,179,578921,1.95,13596.0,35
SNACK TRAY RED GINGHAM,60,578856,1.95,17769.0,35
SNACK TRAY RED VINTAGE DOILY,198,578925,1.95,17365.0,35
SNOWFLAKE PORTABLE TABLE LIGHT ,531,536401,2.95,15862.0,35
SNOWSTORM PHOTO FRAME FRIDGE MAGNET,591,536796,0.85,15574.0,35
SOAP DISH BROCANTE,721,536592,5.91,14741.0,35
SOFT PINK ROSE TOWEL ,273,536544,3.36,15211.0,35
SOLDIERS EGG CUP ,9137,536412,1.25,17920.0,35
SOMBRERO ,4415,537140,1.95,12748.0,35
SPACE BOY CHILDRENS CUP,131,556671,1.25,17841.0,35
SPACE CADET BLACK,53,536796,1.25,15574.0,35
SPACE CADET RED,141,536796,1.25,15574.0,35
SPACE CADET WHITE,98,536796,1.25,15574.0,35
SPACE FROG,174,536796,1.25,15574.0,35
SPACE OWL,258,536796,1.25,15574.0,35
SPACEBOY BEAKER,2632,561080,1.25,13230.0,35
SPACEBOY BIRTHDAY CARD,8185,536613,0.42,17855.0,35
SPACEBOY CHILDRENS BOWL,2437,556671,1.25,17841.0,35
SPACEBOY CHILDRENS CUP,2051,557143,1.25,13090.0,35
SPACEBOY CHILDRENS EGG CUP,1204,536409,1.25,17908.0,35
SPACEBOY GIFT WRAP,6552,536743,0.42,17964.0,35
SPACEBOY LUNCH BOX ,14260,536370,1.95,12583.0,13
SPACEBOY MINI BACKPACK,1109,566269,4.15,17864.0,35
SPACEBOY MINI RUCKSACK,13,568069,4.15,13336.0,35
SPACEBOY ROCKET LOLLY MAKERS,667,565682,2.08,14796.0,35
SPACEBOY TV DINNER TRAY,305,536749,4.95,17976.0,35
SPACEBOY WALL ART,306,569255,2.66,18102.0,35
SPOTS ON RED BOOKCOVER TAPE,16,537382,0.42,16710.0,35
SPOTTED WHITE NATURAL SEED NECKLACE,72,560300,1.0,14911.0,10
SPOTTY BUNTING,8498,551843,4.95,16094.0,35
SPOTTY PINK DUCK DOORSTOP,289,536544,8.47,13138.0,35
SPRIG LAVENDER ARTIFICIAL FLOWER,224,538296,0.42,13148.0,35
SQUARE CHERRY BLOSSOM CABINET,129,537447,5.95,13963.0,35
SQUARE FLOOR CUSHION VINTAGE RED,73,536591,7.95,14606.0,35
SQUARE METAL CANDLEHOLDER BASE,52,543610,0.85,16425.0,35
SQUARE MINI PORTRAIT FRAME,278,571229,1.95,15453.0,35
SQUARECUSHION COVER PINK UNION FLAG,72,536409,6.75,17908.0,35
SQUARECUSHION COVER PINK UNION JACK,173,550296,6.75,13742.0,35
ST GEORGE SET OF 10 PARTY LIGHTS,2,575117,2.95,12748.0,35
ST TROPEZ NECKLACE,45,537237,5.09,17277.0,35
STANDING FAIRY POLE SUPPORT ,348,541843,0.85,13659.0,35
STAR  T-LIGHT HOLDER ,159,536464,1.45,17968.0,35
STAR DECORATION PAINTED ZINC ,4683,536392,0.65,13705.0,35
STAR DECORATION RUSTIC,2454,536544,0.85,17135.0,35
STAR PORTABLE TABLE LIGHT ,300,536401,2.95,15862.0,35
STAR T-LIGHT HOLDER WILLIE WINKIE,1183,555558,1.65,14159.0,35
STAR WOODEN CHRISTMAS DECORATION,2689,536464,0.85,17968.0,35
STAR WREATH DECORATION WITH BELL,1683,555282,1.25,12709.0,14
STARFISH SOAP DISH,74,538349,5.06,13362.0,35
STARS GIFT TAPE ,1653,536370,0.65,12583.0,13
STEEL SWEETHEART ROUND TABLE CREAM,41,542121,14.95,17515.0,35
STOOL HOME SWEET HOME ,238,565419,12.5,13808.0,35
STOP FOR TEA WALL ART,518,569227,5.95,14051.0,35
STORAGE TIN HOME SWEET HOME,275,565455,2.49,15271.0,35
STORAGE TIN VINTAGE DOILEY ,7,562417,5.79,16053.0,35
STORAGE TIN VINTAGE DOILY ,1288,562560,2.89,14156.0,10
STORAGE TIN VINTAGE LEAF,775,556042,2.89,14367.0,35
STRAWBERRIES  DESIGN FLANNEL ,358,536864,1.66,16477.0,35
STRAWBERRY   PICNIC BAG,1708,536993,2.95,14396.0,35
STRAWBERRY BATH SPONGE ,1235,536401,1.25,15862.0,35
STRAWBERRY CERAMIC TRINKET BOX,10484,536398,1.25,13448.0,35
STRAWBERRY CERAMIC TRINKET POT,1371,572553,2.46,16549.0,35
STRAWBERRY CHARLOTTE BAG,9798,536378,0.85,14688.0,35
STRAWBERRY DREAM CHILDS UMBRELLA,81,536544,6.77,18118.0,35
STRAWBERRY FAIRY CAKE TEAPOT,801,536592,11.02,18168.0,35
STRAWBERRY HONEYCOMB  GARLAND ,1290,536733,1.65,15738.0,35
STRAWBERRY LUNCH BOX WITH CUTLERY,3940,536378,2.55,14688.0,35
STRAWBERRY RAFFIA FOOD COVER,641,536538,3.75,14594.0,35
STRAWBERRY SHOPPER BAG,2857,536409,1.25,17908.0,35
STRAWBRY SCENTED VOTIVE CANDLE,1101,538354,0.29,16873.0,35
"STRING OF 8 BUTTERFLIES,PINK",25,537156,1.65,17858.0,35
STRING OF STARS CARD HOLDER,78,536529,2.95,14237.0,35
STRIPES DESIGN MONKEY DOLL,39,539010,2.55,15005.0,35
STRIPES DESIGN TEDDY,57,537059,2.55,14813.0,35
STRIPEY CHOCOLATE NESTING BOXES,358,536592,5.91,14491.0,35
STRIPY DESIGN SHOWER CAP,197,537208,1.25,15889.0,35
SUKI  SHOULDER BAG,3393,536544,3.36,17841.0,35
SUMMER BUTTERFLIES BAG CHARM,54,536876,2.51,,35
SUMMER DAISIES BAG CHARM,167,536876,2.51,16885.0,35
SUMMER FUN DESIGN SHOWER CAP,325,537208,1.25,15889.0,35
SUNFLOWER DECORATIVE PARASOL,125,539307,3.95,13694.0,35
SUNJAR LED NIGHT NIGHT LIGHT,3,538071,16.13,,35
SUNSET CHECK HAMMOCK,192,537225,7.95,12748.0,35
SUNSET COLOUR CHUNKY KNITTED THROW,60,536592,11.02,17799.0,35
SWALLOW SQUARE TISSUE BOX,1610,536530,1.25,17905.0,35
SWALLOW WOODEN CHRISTMAS DECORATION,1539,536569,0.85,16274.0,35
SWALLOWS GREETING CARD,5551,536590,0.42,13065.0,35
SWEET HEART CAKE CARRIER,80,571185,9.95,13047.0,35
SWEET PUDDING STICKER SHEET,98,536544,1.66,14135.0,35
SWEETHEART 3 TIER CAKE STAND ,284,564995,9.95,16780.0,35
SWEETHEART BIRD HOUSE,857,568984,4.15,17813.0,35
SWEETHEART CAKESTAND 3 TIER,959,536522,9.95,15012.0,35
SWEETHEART CARRY-ALL BASKET,6,537434,16.98,15058.0,35
SWEETHEART CERAMIC TRINKET BOX,6063,536544,2.51,13468.0,35
SWEETHEART CREAM STEEL TABLE RECT,27,538657,19.95,15867.0,35
SWEETHEART RECIPE BOOK STAND,1212,536557,6.75,17841.0,35
SWEETHEART WALL TIDY ,108,572062,9.95,16177.0,35
SWEETHEART WIRE FRUIT BOWL,208,537051,8.5,15708.0,35
SWEETHEART WIRE MAGAZINE RACK,326,536557,7.95,17841.0,35
SWEETHEART WIRE WALL TIDY,229,536425,9.95,13758.0,35
SWEETIES  STICKERS,301,536876,1.66,12748.0,35
SWIRLY CIRCULAR RUBBERS IN BAG,472,536464,0.42,17968.0,35
SWISS CHALET TREE DECORATION ,1385,536569,0.85,16274.0,35
SWISS ROLL TOWEL PINK  SPOTS,706,541695,2.46,16014.0,35
"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",901,536520,2.95,14729.0,35
"SWISS ROLL TOWEL, PINK  SPOTS",653,536876,5.91,13838.0,35
Sale error,4,571704,0.0,,35
T-LIGHT GLASS FLUTED ANTIQUE,8027,536538,1.25,14594.0,35
T-LIGHT HOLDER HANGING LACE,840,536523,1.25,12868.0,35
T-LIGHT HOLDER HANGING LOVE BIRD,548,571203,3.75,17677.0,35
T-LIGHT HOLDER SILVER HEART HANDLE,199,557258,1.95,12951.0,35
T-LIGHT HOLDER SILVER PETIT FOUR ,185,557743,1.25,18155.0,35
T-LIGHT HOLDER SILVER SAUCER,44,559679,0.83,15265.0,35
T-LIGHT HOLDER SWEETHEART HANGING,860,537638,4.21,17706.0,35
T-LIGHT HOLDER WHITE LACE,588,536876,1.66,18196.0,35
TABLE LAMP WHITE SHADE WOOD BASE,78,536571,5.95,14696.0,35
TABLECLOTH RED APPLES DESIGN ,305,537136,8.5,12748.0,35
TALL ROCOCO CANDLE HOLDER,93,536592,16.98,14911.0,35
TEA BAG PLATE RED RETROSPOT,4086,536544,1.66,13081.0,35
TEA COSY BLUE STRIPE,250,536592,5.06,16265.0,35
TEA COSY RED  STRIPE,370,536544,5.06,17865.0,35
TEA FOR ONE POLKADOT,424,536864,8.47,15023.0,35
TEA PARTY  WRAPPING PAPER ,2250,539957,0.42,12585.0,14
TEA PARTY BIRTHDAY CARD,4392,536623,0.42,15601.0,35
TEA TIME BREAKFAST BASKET,1,537144,2.1,15880.0,35
TEA TIME DES TEA COSY,390,536381,2.55,15311.0,35
TEA TIME KITCHEN APRON,609,536592,12.72,13715.0,35
TEA TIME OVEN GLOVE,2183,536544,2.51,18168.0,35
TEA TIME PARTY BUNTING,2581,536592,8.47,16244.0,35
TEA TIME TABLE CLOTH,187,536401,10.65,15862.0,35
TEA TIME TEA SET IN GIFT BOX,133,537638,14.43,15596.0,35
TEA TIME TEA TOWELS ,2600,540818,2.55,15749.0,35
TEA TIME TEAPOT IN GIFT BOX,380,537638,21.23,15298.0,35
TEAL/FUSCHIA COL BEAD NECKLACE,19,539009,4.95,13221.0,35
TEATIME FUNKY FLOWER BACKPACK FOR 2,69,536862,11.02,14534.0,35
TEATIME GEL PENS ASST,504,551056,0.42,16442.0,35
TEATIME PEN CASE & PENS,68,536637,0.85,18041.0,35
TEATIME PUSH DOWN RUBBER,479,537638,0.84,14911.0,35
TEATIME ROUND PENCIL SHARPENER ,1461,538177,0.85,15620.0,35
THE KING GIFT BAG,20,540833,0.65,17797.0,35
THE KING GIFT BAG 25x24x12cm,28,560551,0.42,18041.0,35
THREE CANVAS LUGGAGE TAGS,150,536464,1.95,17968.0,35
THREE MINI HANGING FRAMES,147,572323,4.15,14312.0,35
TIGRIS EYE CHUNKY CHARM BRACELET,23,537655,8.95,15081.0,35
TINY CRYSTAL BRACELET BLUE,5,540681,2.54,,35
TINY CRYSTAL BRACELET GREEN,10,540154,2.54,12662.0,35
TINY CRYSTAL BRACELET RED,1,541999,2.48,,35
TOADSTOOL BEDSIDE LIGHT ,251,552826,8.95,14277.0,13
TOADSTOOL MONEY BOX,818,536528,2.95,15525.0,35
TOAST ITS - BEST MUM,801,536544,2.51,13777.0,35
TOAST ITS - DINOSAUR,19,536796,1.25,15574.0,35
TOAST ITS - FAIRY FLOWER,643,536592,2.51,13941.0,35
TOAST ITS - HAPPY BIRTHDAY,412,536520,1.25,14729.0,35
TOAST ITS - I LOVE YOU ,794,536623,1.25,15601.0,35
TOILET METAL SIGN,3883,536401,0.55,15862.0,35
TOILET SIGN OCCUPIED OR VACANT,3777,545338,0.83,17449.0,35
TOMATO CHARLIE+LOLA COASTER SET,512,536378,2.95,14688.0,35
TOOL BOX SOFT TOY ,180,536540,8.95,14911.0,10
TOOTHPASTE TUBE PEN,1274,536544,1.28,13108.0,35
TOP SECRET PEN SET,46,544795,1.25,15858.0,35
TOTE BAG I LOVE LONDON,1296,536412,2.1,17920.0,35
TOXIC AREA  DOOR HANGER ,1465,537265,1.45,15919.0,35
TOY TIDY DOLLY GIRL DESIGN,713,536409,2.1,17908.0,35
TOY TIDY PINK POLKADOT,3441,536382,1.85,16098.0,35
TOY TIDY SPACEBOY  ,1317,536544,4.21,17581.0,35
TOYBOX  WRAP ,726,539475,0.42,16686.0,35
TRADITIONAL CHRISTMAS RIBBONS,3249,536385,1.25,17420.0,35
TRADITIONAL KNITTING NANCY,6150,536856,1.45,13370.0,35
TRADITIONAL MODELLING CLAY,8168,536544,2.51,18041.0,35
TRADITIONAL NAUGHTS & CROSSES,2859,572229,1.65,14329.0,35
TRADITIONAL PICK UP STICKS GAME ,2782,572218,1.25,16311.0,35
TRADITIONAL WOODEN CATCH CUP GAME ,3196,536420,1.25,16583.0,35
TRADITIONAL WOODEN SKIPPING ROPE,8146,536392,1.25,13705.0,35
TRADTIONAL ALPHABET STAMP SET,961,572242,4.95,15677.0,35
TRANQUILITY MASALA INCENSE,200,542731,0.21,13600.0,35
TRANSPARENT ACRYLIC TAPE DISPENSER,40,556876,0.85,16241.0,35
TRAVEL CARD WALLET DOTCOMGIFTSHOP,200,559296,0.0,,35
TRAVEL CARD WALLET FLOWER MEADOW,1764,544190,0.42,13089.0,35
TRAVEL CARD WALLET I LOVE LONDON,4783,544304,0.42,18125.0,35
TRAVEL CARD WALLET KEEP CALM,12490,544190,0.42,13089.0,35
TRAVEL CARD WALLET PANTRY,2011,544190,0.42,13089.0,35
TRAVEL CARD WALLET RETRO PETALS,1545,544298,0.36,14298.0,35
TRAVEL CARD WALLET RETROSPOT,2197,544190,0.42,13089.0,35
TRAVEL CARD WALLET SKULLS,2145,544190,0.42,13089.0,35
TRAVEL CARD WALLET SUKI,2389,544298,0.36,14298.0,35
TRAVEL CARD WALLET TRANSPORT,3171,544190,0.42,13089.0,35
TRAVEL CARD WALLET UNION JACK,2595,544304,0.42,18125.0,35
TRAVEL CARD WALLET VINTAGE LEAF,1415,558705,0.42,12748.0,35
TRAVEL CARD WALLET VINTAGE ROSE ,542,544190,0.42,13089.0,35
TRAVEL CARD WALLET VINTAGE TICKET,4813,544298,0.36,14298.0,35
TRAVEL SEWING KIT,5097,536394,1.65,13408.0,35
"TRAY, BREAKFAST IN BED",275,536520,12.75,14729.0,35
TREASURE AHOY WALL ART,270,569263,2.66,18102.0,35
TREASURE ISLAND BOOK BOX,2535,545408,2.25,15067.0,35
TREASURE TIN BUFFALO BILL ,1476,556043,2.08,14078.0,35
TREASURE TIN GYMKHANA DESIGN,2184,556043,2.08,14078.0,35
TREE T-LIGHT HOLDER WILLIE WINKIE,364,557735,1.65,16214.0,35
TRIANGULAR POUFFE VINTAGE ,64,538002,14.95,14932.0,6
TRIPLE HOOK ANTIQUE IVORY ROSE,801,550622,3.29,13735.0,35
TRIPLE PHOTO FRAME CORNICE ,774,536401,9.95,15862.0,35
TRIPLE WIRE HOOK IVORY HEART,182,550651,4.15,15436.0,35
TRIPLE WIRE HOOK PINK HEART,79,550651,4.15,15436.0,35
TROPICAL  HONEYCOMB PAPER GARLAND ,1240,536865,5.06,17722.0,35
TROPICAL HOLIDAY PURSE ,32,538421,2.95,17917.0,35
TROPICAL LUGGAGE TAG,73,536987,1.25,17198.0,35
TROPICAL PASSPORT COVER ,262,536592,4.21,13694.0,35
TUB 24 PINK FLOWER PEGS,164,536837,1.65,14395.0,35
TUMBLER BAROQUE,531,548900,0.39,17848.0,35
TUMBLER NEW ENGLAND,1267,549567,0.39,13632.0,35
"TUMBLER, BAROQUE",56,536544,12.72,15899.0,35
"TUMBLER, NEW ENGLAND",142,536544,12.72,17596.0,35
TURQ ICE CREAM BUM BAG ,19,537237,5.06,17841.0,35
TURQ PENDANT TRIPLE SHELL NECKLACE,10,539453,5.51,14570.0,35
TURQ STONE/CRYSTAL EARRINGS,39,537240,2.96,17231.0,35
TURQ+RED BOUDICCA LARGE BRACELET,54,537434,7.22,14505.0,35
TURQUOISE BERTIE GLASS BEAD CHARM,77,540154,1.66,14298.0,35
TURQUOISE CHRISTMAS TREE ,5,536415,1.25,12838.0,35
TURQUOISE CRYSTAL+GLASS BRACELET,24,540516,4.95,16326.0,35
TURQUOISE GLASS TASSLE BAG CHARM ,57,536544,1.66,17449.0,35
TURQUOISE HEART OF GLASS BRACELET,9,540516,5.95,16326.0,35
TUSCAN VILLA BIRD FEEDER,17,575681,8.25,16903.0,35
TUSCAN VILLA BIRD TABLE ,19,569921,8.25,12523.0,13
TUSCAN VILLA DOVECOTE,12,569012,8.25,15187.0,35
TUSCAN VILLA DOVECOTE BIRD FEEDER,43,570244,8.25,14514.0,35
TUSCAN VILLA FEEDING STATION,12,569546,8.25,15276.0,35
TV DINNER TRAY AIR HOSTESS ,420,536544,11.02,17841.0,35
TV DINNER TRAY DOLLY GIRL,323,536415,4.95,12838.0,35
TV DINNER TRAY VINTAGE PAISLEY,505,536401,4.95,15862.0,35
TWO DOOR CURIO CABINET,212,536769,12.75,17581.0,35
UBO-LIGHT TRIOBASE BLUE,4,572569,0.85,17870.0,35
UBO-LIGHT TRIOBASE PURPLE,5,570241,0.85,14801.0,35
UNION FLAG WINDSOCK,388,537128,1.25,12841.0,35
UNION JACK FLAG LUGGAGE TAG,750,536409,1.25,17908.0,35
UNION JACK FLAG PASSPORT COVER ,829,536575,1.69,13777.0,35
UNION JACK HOT WATER BOTTLE ,13,541811,12.46,14099.0,35
UNION STRIPE CUSHION COVER ,403,536832,1.25,16634.0,35
UNION STRIPE WITH FRINGE  HAMMOCK,900,536544,16.98,17643.0,35
URBAN BLACK RIBBONS ,849,536415,1.25,12838.0,35
UTILTY CABINET WITH HOOKS,131,537156,26.95,17858.0,35
VANILLA INCENSE 40 CONES IN TIN,29,536741,1.25,13117.0,35
VANILLA INCENSE IN TIN,2084,536890,0.85,14156.0,10
VANILLA SCENT CANDLE JEWELLED BOX,1397,536409,4.25,17908.0,35
VEGETABLE GARDEN CHOPPING BOARD,78,569143,4.95,15867.0,35
VEGETABLE MAGNETIC  SHOPPING LIST,36,558044,1.45,13870.0,35
VICTORIAN  METAL POSTCARD SPRING,2870,536526,1.69,14001.0,35
VICTORIAN GLASS HANGING T-LIGHT,24304,536408,1.25,14307.0,35
VICTORIAN SEWING BOX LARGE,535,536374,10.95,15100.0,35
VICTORIAN SEWING BOX MEDIUM,689,536460,7.95,14849.0,35
VICTORIAN SEWING BOX SMALL ,1184,536460,5.95,14849.0,35
VICTORIAN SEWING KIT,2519,536544,2.51,15061.0,35
VILLAGE SHOW WALL ART,386,569333,5.95,13431.0,35
VINTAGE  2 METER FOLDING RULER,1845,556683,1.65,15358.0,35
VINTAGE  2 METRE FOLDING RULER,1628,569983,1.65,17231.0,35
VINTAGE BEAD COSMETIC BAG ,57,548666,3.35,13124.0,35
VINTAGE BEAD NOTEBOOK,150,537137,2.95,16327.0,35
VINTAGE BEAD PINK EVENING BAG,619,537446,4.25,18055.0,35
VINTAGE BEAD PINK JEWEL BOX,4,559665,4.25,12556.0,31
VINTAGE BEAD PINK JEWEL STAND,1,561917,4.95,16904.0,35
VINTAGE BEAD PINK PURSE ,981,537237,5.91,15211.0,35
VINTAGE BEAD PINK SCARF ,451,537237,16.13,16083.0,35
VINTAGE BEAD PINK SHADE ,13,541856,1.25,17673.0,35
VINTAGE BELLS GARLAND,821,572094,2.89,17420.0,35
VINTAGE BILLBOARD DRINK ME MUG,995,536373,1.06,17850.0,35
VINTAGE BILLBOARD LOVE/HATE MUG,1638,536373,1.06,17850.0,35
VINTAGE BILLBOARD MUG ,1107,536544,2.51,15601.0,35
VINTAGE BILLBOARD TEA MUG,1950,536544,2.51,15601.0,35
VINTAGE BLUE KITCHEN CABINET,26,538662,125.0,15159.0,35
VINTAGE BLUE TINSEL REEL,2,536796,0.42,15574.0,35
VINTAGE CARAVAN GIFT WRAP,650,537226,0.42,15987.0,35
VINTAGE CARAVAN GREETING CARD ,1464,536945,0.42,14083.0,35
VINTAGE CHRISTMAS BUNTING,2997,559810,4.95,16168.0,35
VINTAGE CHRISTMAS CAKE FRILL,2512,561900,1.65,16655.0,35
VINTAGE CHRISTMAS GIFT BAG LARGE ,1831,563614,1.04,12415.0,0
VINTAGE CHRISTMAS GIFT SACK,1424,560257,4.15,13340.0,35
VINTAGE CHRISTMAS PAPER GIFT BAG,1608,562101,0.82,13850.0,35
VINTAGE CHRISTMAS STOCKING ,2390,560033,2.55,12388.0,0
VINTAGE CHRISTMAS TABLECLOTH,409,560125,12.5,18118.0,35
VINTAGE COFFEE GRINDER BOX,110,565916,4.95,14156.0,10
VINTAGE CREAM 3 BASKET CAKE STAND,410,536607,9.95,17732.0,35
VINTAGE CREAM CAT FOOD CONTAINER,803,536544,6.35,13370.0,35
VINTAGE CREAM DOG FOOD CONTAINER,1006,536544,16.98,12779.0,35
VINTAGE DOILY DELUXE SEWING KIT ,813,568161,5.95,15860.0,35
VINTAGE DOILY JUMBO BAG RED ,4815,572562,2.08,13481.0,35
VINTAGE DOILY TRAVEL SEWING KIT,3970,567804,1.95,17920.0,35
VINTAGE DONKEY TAIL GAME ,1815,556751,3.39,15251.0,35
VINTAGE EMBOSSED HEART,973,550624,1.25,14201.0,35
VINTAGE ENAMEL & CRYSTAL EARRINGS,27,537434,5.09,17611.0,35
VINTAGE ENAMEL & CRYSTAL NECKLACE,10,540848,5.09,15069.0,35
VINTAGE ENGRAVED HEART,60,552770,1.25,13404.0,35
VINTAGE GLASS COFFEE CADDY,86,536530,5.95,17905.0,35
VINTAGE GLASS T-LIGHT HOLDER,2238,553205,0.83,15813.0,35
VINTAGE GLASS TEA CADDY,3,540014,5.95,14606.0,35
VINTAGE HEADS AND TAILS CARD GAME ,7890,536370,1.25,12583.0,13
VINTAGE JINGLE BELLS HEART,228,571943,8.25,14638.0,35
VINTAGE JINGLE BELLS WREATH,76,571943,8.25,14638.0,35
VINTAGE KEEPSAKE BOX PARIS DAYS,112,536539,6.35,15165.0,35
VINTAGE KEEPSAKE BOX PINK FLOWER,20,555924,4.13,16794.0,35
VINTAGE KEEPSAKE BOX TRAVELOGUE,82,537257,6.35,17691.0,35
VINTAGE KID DOLLY CARD ,2490,536783,0.36,15061.0,35
VINTAGE KITCHEN PRINT FRUITS,85,536592,5.06,15620.0,35
VINTAGE KITCHEN PRINT PUDDINGS,43,540353,2.55,13764.0,35
VINTAGE KITCHEN PRINT SEAFOOD,43,536592,5.06,16011.0,35
VINTAGE KITCHEN PRINT VEGETABLES,65,540672,2.55,15281.0,35
VINTAGE LEAF CHOPPING BOARD  ,149,569132,4.95,17757.0,35
VINTAGE LEAF MAGNETIC NOTEPAD,1722,559141,1.45,15311.0,35
VINTAGE NOTEBOOK BEAUTY GIRL,3,537808,2.95,15311.0,35
VINTAGE NOTEBOOK PARIS DAYS,107,537257,2.95,17691.0,35
VINTAGE NOTEBOOK TRAVELOGUE,38,542401,2.95,14541.0,35
VINTAGE PAISLEY STATIONERY SET,1913,536464,2.95,17968.0,35
VINTAGE PHOTO ALBUM PARIS DAYS,8,536984,6.35,17841.0,35
VINTAGE PINK DECORATIVE PARASOL,88,537237,25.49,14298.0,35
VINTAGE POST OFFICE CABINET,11,536676,79.95,16752.0,35
VINTAGE RED ENAMEL TRIM JUG ,599,556473,3.75,17265.0,35
VINTAGE RED ENAMEL TRIM MUG ,1701,556685,1.25,14503.0,35
VINTAGE RED ENAMEL TRIM PLATE,842,556685,1.65,14503.0,35
VINTAGE RED KITCHEN CABINET,60,536835,295.0,13145.0,35
VINTAGE RED MUG,703,536862,2.51,13611.0,35
VINTAGE RED TEATIME MUG,319,536592,2.51,17894.0,35
VINTAGE RED TRIM ENAMEL BOWL ,1155,556685,1.25,14503.0,35
VINTAGE ROSE BEAD BRACELET BLACK,36,536987,4.25,17198.0,35
VINTAGE ROSE BEAD BRACELET RASPBERR,75,537666,4.24,12748.0,35
VINTAGE SEASIDE JIGSAW PUZZLES,398,536370,3.75,12583.0,13
VINTAGE SHELLS PRINT,50,536544,12.72,15058.0,35
VINTAGE SNAKES & LADDERS,1792,536382,3.75,16098.0,35
VINTAGE SNAP CARDS,14528,536415,0.85,12838.0,35
VINTAGE UNION JACK APRON,411,536530,6.95,17905.0,35
VINTAGE UNION JACK BUNTING,2789,536488,8.5,17897.0,35
VINTAGE UNION JACK CUSHION COVER,386,536389,4.95,12431.0,0
VINTAGE UNION JACK DOORSTOP,217,536596,5.95,15426.0,35
VINTAGE UNION JACK MEMOBOARD,3272,536743,9.95,17964.0,35
VINTAGE UNION JACK PENNANT,795,537049,1.95,16241.0,35
VINTAGE UNION JACK SHOPPING BAG,225,537666,10.17,14565.0,35
VINTAGE WOODEN BAR STOOL,6,540247,29.95,15464.0,35
VINTAGE ZINC PLANTER  ,32,571307,3.29,14443.0,35
VINTAGE ZINC WATERING CAN,13,571275,9.95,15994.0,35
VINTAGE ZINC WATERING CAN SMALL,18,571275,4.95,15994.0,35
VINYL RECORD FRAME SILVER,1339,536876,7.62,13078.0,35
VIP HOLIDAY PURSE,14,538421,2.95,17917.0,35
VIP PASSPORT COVER ,43,558475,1.63,12748.0,35
VIPPASSPORT COVER ,143,536544,4.21,15039.0,35
WAKE UP COCKEREL CALENDAR SIGN ,81,537041,3.75,16033.0,35
WAKE UP COCKEREL TILE COASTER,604,536596,1.25,15860.0,35
WAKE UP COCKEREL TILE HOOK,50,536876,4.21,15356.0,35
"WALL ART , LOVES' SECRET ",8,569871,5.95,13089.0,35
"WALL ART , THE MAGIC FOREST ",2,570416,6.95,15608.0,35
"WALL ART ,PUDDINGS ",8,569871,7.45,13089.0,35
WALL ART 70'S ALPHABET ,356,569462,8.25,17014.0,35
WALL ART ANIMALS AND NATURE ,154,569523,3.75,16033.0,35
WALL ART BICYCLE SAFETY,850,569651,5.95,14534.0,35
WALL ART BICYCLE SAFTEY ,21,569360,5.95,14653.0,35
WALL ART BIG LOVE ,979,569263,4.77,18102.0,35
WALL ART BUFFALO BILL ,335,569362,2.66,18102.0,35
